83,0,-62,100,11,0,70,17,1
84,0,-68,100,8,0,70,1,1
85,0,-68,100,7,0,11,-1,1
86,0,-60,100,11,0,11,-1,1
87,0,-58,100,11,0,34,0,1
88,0,-58,100,10,0,34,0,1
89,0,-68,100,7,0,28,16,1
90,0,-58,100,10,0,28,-1,1
91,0,-62,100,10,0,75,-1,1
92,0,-62,100,9,0,75,-1,1
93,0,-58,100,10,0,24,-1,1
94,0,-58,100,10,0,24,2,1
95,0,-60,100,9,0,47,0,1
96,0,-60,100,10,0,47,2,1
97,0,-62,100,10,0,74,0,1
98,0,-62,100,11,0,74,1,1
99,0,-60,100,9,0,48,2,1
100,0,-60,100,10,0,48,0,1
101,0,-53,100,11,0,20,1,1
102,0,-59,100,11,0,20,1,1
103,0,-60,100,11,0,54,0,1
104,0,-60,100,10,0,54,0,1
105,0,-56,100,10,0,8,0,1
106,0,-60,100,10,0,8,-1,1
107,0,-59,100,10,0,16,-1,1
108,0,-59,100,10,0,16,1,1
109,0,-60,100,10,0,6,1,1
110,0,-68,100,8,0,6,2,1
111,0,-59,100,11,0,18,0,1
112,0,-53,100,9,0,18,2,1
113,0,-68,100,7,0,19,-2,1
114,0,-59,100,10,0,19,2,1
115,0,-62,100,9,0,76,0,1
116,0,-62,100,11,0,76,3,1
117,0,-60,100,10,0,12,-1,1
118,0,-60,100,11,0,12,-1,1
119,0,-62,100,9,0,77,0,1
120,0,-62,100,11,0,77,19,1
121,0,-60,100,9,0,1,2,1
122,0,-61,100,10,0,1,-2,1
123,0,-60,100,11,0,53,0,1
124,0,-60,100,10,0,53,-1,1
125,0,-59,100,11,0,43,1,1
126,0,-59,100,10,0,43,2,1
127,0,-59,100,11,0,43,2,1
128,0,-54,100,10,0,43,18,1
129,0,-60,100,11,0,60,-2,1
130,0,-61,100,12,0,60,3,1
131,0,-60,100,11,0,60,-2,1
132,0,-60,100,10,0,60,0,1
133,0,-60,100,10,0,56,2,1
134,0,-60,100,12,0,56,1,1
135,0,-60,100,10,0,56,2,1
136,0,-60,100,11,0,56,-2,1
137,0,-60,100,11,0,5,-2,1
138,0,-61,100,10,0,5,1,1
139,0,-61,100,11,0,5,2,1
140,0,-60,100,10,0,5,2,1
141,0,-76,100,5,0,2,18,1
142,0,-61,100,11,0,2,2,1
143,0,-61,100,10,0,2,0,1
144,0,-68,100,7,0,2,0,1
145,0,-59,100,11,0,45,0,1
146,0,-59,100,10,0,45,-1,1
147,0,-60,100,12,0,45,0,1
148,0,-59,100,10,0,45,1,1
149,0,-68,100,7,0,79,0,1
150,0,-62,100,11,0,79,-1,1
151,0,-61,100,11,0,79,2,1
152,0,-61,100,10,0,79,1,1
153,0,-58,100,10,0,30,18,1
154,0,-68,100,7,0,30,-3,1
155,0,-58,100,9,0,30,-2,1
156,0,-68,100,7,0,30,-1,1
157,0,-60,100,11,0,57,-2,1
158,0,-60,100,10,0,57,-4,1
159,0,-68,100,8,0,57,1,1
160,0,-60,100,11,0,57,2,1
161,0,-60,100,11,0,10,1,1
162,0,-60,100,9,0,10,2,1
163,0,-60,100,11,0,10,2,1
164,0,-60,100,12,0,10,3,1
165,0,-60,100,11,0,46,2,1
166,0,-68,100,8,0,46,19,1
167,0,-68,100,8,0,46,3,1
168,0,-60,100,10,0,46,2,1
169,0,-62,100,9,0,67,1,1
170,0,-62,100,10,0,67,0,1
171,0,-62,100,11,0,67,-4,1
172,0,-62,100,10,0,67,1,1
173,0,-68,100,7,0,49,-2,1
174,0,-60,100,10,0,49,0,1
175,0,-60,100,10,0,49,0,1
176,0,-60,100,10,0,49,0,1
177,0,-61,100,11,0,0,2,1
178,0,-56,100,10,0,0,18,1
179,0,-61,100,11,0,0,1,1
180,0,-61,100,10,0,0,0,1
181,0,-58,100,12,0,29,-3,1
182,0,-68,100,7,0,29,-4,1
183,0,-58,100,11,0,29,1,1
184,0,-58,100,10,0,29,0,1
185,0,-58,100,10,0,26,2,1
186,0,-58,100,12,0,26,1,1
187,0,-58,100,11,0,26,-1,1
188,0,-58,100,10,0,26,0,1
189,0,-62,100,10,0,73,-5,1
190,0,-63,100,11,0,73,0,1
191,0,-63,100,10,0,73,19,1
192,0,-63,100,11,0,73,3,1
193,0,-59,100,11,0,40,2,1
194,0,-53,100,11,0,40,0,1
195,0,-63,100,12,0,74,0,1
196,0,-63,100,11,0,74,2,1
197,0,-63,100,12,0,74,3,1
198,0,-63,100,11,0,74,2,1
199,0,-61,100,10,0,62,1,1
200,0,-61,100,10,0,62,2,1
201,0,-61,100,10,0,62,20,1
202,0,-61,100,11,0,62,2,1
203,0,-68,100,7,0,76,-1,1
204,0,-62,100,11,0,76,0,1
205,0,-62,100,10,0,76,-1,1
206,0,-62,100,10,0,76,1,1
207,0,-58,100,11,0,24,2,1
208,0,-58,100,10,0,24,1,1
209,0,-58,100,10,0,24,1,1
210,0,-58,100,11,0,24,0,1
211,0,-60,100,10,0,57,2,1
212,0,-60,100,11,0,57,1,1
213,0,-60,100,11,0,57,2,1
214,0,-68,100,7,0,57,17,1
215,0,-62,100,11,0,66,-2,1
216,0,-62,100,10,0,66,0,1
217,0,-62,100,11,0,66,1,1
218,0,-62,100,10,0,66,1,1
219,0,-60,100,9,0,58,0,1
220,0,-60,100,10,0,58,1,1
221,0,-61,100,10,0,58,-2,1
222,0,-60,100,12,0,58,-4,1
223,0,-62,100,11,0,79,1,1
224,0,-62,100,10,0,79,1,1
225,0,-62,100,9,0,79,5,1
226,0,-62,100,10,0,79,20,1
227,0,-68,100,7,0,22,4,1
228,0,-58,100,10,0,22,-1,1
229,0,-58,100,11,0,22,2,1
230,0,-68,100,7,0,22,-2,1
231,0,-61,100,11,0,64,-1,1
232,0,-61,100,10,0,64,2,1
233,0,-61,100,10,0,64,2,1
234,0,-61,100,11,0,64,1,1
235,0,-59,100,10,0,16,2,1
236,0,-68,100,7,0,16,2,1
237,0,-59,100,10,0,16,2,1
238,0,-59,100,11,0,16,3,1
239,0,-63,100,10,0,73,19,1
240,0,-63,100,10,0,73,2,1
241,0,-58,100,10,0,73,-1,1
242,0,-63,100,11,0,73,2,1
243,0,-68,100,7,0,3,-2,1
244,0,-61,100,11,0,3,0,1
245,0,-61,100,9,0,3,1,1
246,0,-61,100,12,0,3,-2,1
247,0,-59,100,10,0,41,2,1
248,0,-68,100,7,0,41,0,1
249,0,-68,100,7,0,41,2,1
250,0,-59,100,10,0,41,2,1
251,0,-56,100,11,0,61,19,1
252,0,-61,100,11,0,61,3,1
253,0,-61,100,11,0,61,1,1
254,0,-61,100,10,0,61,0,1
255,0,-58,100,10,0,25,0,1
256,0,-58,100,10,0,25,-1,1
257,0,-58,100,11,0,25,1,1
258,0,-58,100,10,0,25,-1,1
259,0,-60,100,12,0,13,0,1
260,0,-55,100,10,0,13,-1,1
261,0,-60,100,10,0,13,0,1
262,0,-68,100,7,0,13,1,1
263,0,-68,100,8,0,23,1,1
264,0,-58,100,11,0,23,17,1
265,0,-68,100,7,0,23,3,1
266,0,-59,100,11,0,23,0,1
267,0,-55,100,10,0,47,-7,1
268,0,-60,100,10,0,47,0,1
269,0,-68,100,7,0,47,-5,1
270,0,-60,100,11,0,47,-1,1
271,0,-58,100,11,0,27,0,1
272,0,-58,100,12,0,27,0,1
273,0,-57,100,11,0,27,2,1
274,0,-58,100,11,0,27,4,1
275,0,-61,100,11,0,0,1,1
276,0,-61,100,11,0,0,21,1
277,0,-56,100,12,0,0,2,1
278,0,-56,100,11,0,0,4,1
279,0,-61,100,12,0,65,2,1
280,0,-62,100,10,0,65,1,1
281,0,-61,100,11,0,65,0,1
282,0,-62,100,10,0,65,0,1
283,0,-58,100,10,0,35,-4,1
284,0,-58,100,12,0,35,-1,1
285,0,-58,100,11,0,35,1,1
286,0,-58,100,12,0,35,1,1
287,0,-60,100,9,0,8,1,1
288,0,-68,100,7,0,8,0,1
289,0,-60,100,11,0,8,18,1
290,0,-61,100,10,0,8,1,1
291,0,-59,100,11,0,38,-1,1
292,0,-58,100,10,0,38,-2,1
293,0,-68,100,7,0,38,0,1
294,0,-58,100,10,0,38,-3,1
295,0,-58,100,11,0,31,-1,1
296,0,-58,100,11,0,31,-1,1
297,0,-58,100,10,0,31,2,1
298,0,-58,100,10,0,31,4,1
299,0,-60,100,10,0,45,2,1
300,0,-60,100,11,0,45,-2,1
301,0,-68,100,7,0,45,20,1
302,0,-60,100,10,0,45,3,1
303,0,-58,100,9,0,37,1,1
304,0,-58,100,11,0,37,0,1
305,0,-58,100,10,0,37,-2,1
306,0,-58,100,10,0,37,1,1
307,0,-58,100,10,0,36,1,1
308,0,-68,100,7,0,36,1,1
309,0,-68,100,7,0,36,1,1
310,0,-58,100,10,0,36,-2,1
311,0,-60,100,10,0,9,2,1
312,0,-60,100,10,0,9
423,0,-58,100,11,0,30,-1,1
424,0,-58,100,12,0,30,-1,1
425,0,-58,100,11,0,30,-3,1
426,0,-58,100,12,0,30,16,1
427,0,-59,100,10,0,19,1,1
428,0,-59,100,11,0,19,0,1
429,0,-59,100,10,0,19,1,1
430,0,-68,100,7,0,19,1,1
431,0,-63,100,11,0,70,1,1
432,0,-63,100,11,0,70,0,1
433,0,-63,100,11,0,70,1,1
434,0,-63,100,10,0,70,1,1
435,0,-68,100,7,0,63,-2,1
436,0,-62,100,11,0,63,-1,1
437,0,-61,100,11,0,63,1,1
438,0,-61,100,11,0,63,1,1
439,0,-58,100,10,0,26,18,1
440,0,-58,100,11,0,26,-2,1
441,0,-58,100,10,0,26,-5,1
442,0,-58,100,9,0,26,-1,1
443,0,-60,100,11,0,44,-2,1
444,0,-54,100,11,0,44,-4,1
445,0,-55,100,11,0,44,-6,1
446,0,-54,100,10,0,44,-4,1
447,0,-68,100,7,0,42,-3,1
448,0,-60,100,10,0,42,-3,1
449,0,-60,100,10,0,42,-7,1
450,0,-60,100,10,0,42,-2,1
451,0,-61,100,10,0,10,17,1
452,0,-61,100,10,0,10,0,1
453,0,-68,100,7,0,10,0,1
454,0,-61,100,10,0,10,-2,1
455,0,-63,100,11,0,68,-1,1
456,0,-63,100,10,0,68,-3,1
457,0,-63,100,10,0,68,-1,1
458,0,-68,100,8,0,68,1,1
459,0,-61,100,10,0,5,2,1
460,0,-61,100,11,0,5,2,1
461,0,-61,100,10,0,5,2,1
462,0,-61,100,11,0,5,3,1
463,0,-63,100,11,0,77,4,1
464,0,-63,100,11,0,77,17,1
465,0,-63,100,10,0,77,4,1
466,0,-63,100,11,0,77,2,1
467,0,-60,100,10,0,17,-2,1
468,0,-60,100,12,0,17,-1,1
469,0,-60,100,10,0,17,-3,1
470,0,-59,100,11,0,17,-4,1
471,0,-61,100,11,0,55,-3,1
472,0,-61,100,11,0,55,-4,1
473,0,-68,100,7,0,55,-2,1
474,0,-61,100,10,0,55,0,1
475,0,-60,100,11,0,15,2,1
476,0,-60,100,10,0,15,19,1
477,0,-60,100,11,0,15,4,1
478,0,-60,100,11,0,15,2,1
479,0,-58,100,11,0,78,0,1
480,0,-69,100,9,0,78,2,1
481,0,-68,100,8,0,78,-1,1
482,0,-63,100,11,0,78,1,1
483,0,-59,100,9,0,33,1,1
484,0,-59,100,11,0,33,1,1
485,0,-59,100,10,0,33,2,1
486,0,-68,100,7,0,33,1,1
487,0,-61,100,10,0,60,0,1
488,0,-61,100,11,0,60,-1,1
489,0,-61,100,11,0,60,17,1
490,0,-61,100,9,0,60,-1,1
491,0,-60,100,10,0,18,-2,1
492,0,-60,100,11,0,18,-3,1
493,0,-60,100,10,0,18,-6,1
494,0,-60,100,10,0,18,-4,1
495,0,-61,100,10,0,52,-2,1
496,0,-60,100,10,0,52,-2,1
497,0,-61,100,11,0,52,-1,1
498,0,-61,100,9,0,52,-3,1
499,0,-62,100,10,0,4,-1,1
500,0,-62,100,11,0,4,1,1
501,0,-62,100,11,0,4,21,1
502,0,-62,100,10,0,4,3,1
503,0,-61,100,10,0,51,3,1
504,0,-61,100,10,0,51,2,1
505,0,-61,100,9,0,51,0,1
506,0,-61,100,10,0,51,3,1
507,0,-60,100,10,0,21,2,1
508,0,-60,100,10,0,21,2,1
509,0,-60,100,10,0,21,0,1
510,0,-60,100,10,0,21,1,1
511,0,-60,100,11,0,40,0,1
512,0,-60,100,11,0,40,1,1
513,0,-59,100,9,0,28,0,1
514,0,-59,100,10,0,28,-2,1
515,0,-59,100,11,0,28,-4,1
516,0,-59,100,11,0,28,-2,1
517,0,-60,100,11,0,18,-3,1
518,0,-60,100,10,0,18,-5,1
519,0,-60,100,10,0,18,-2,1
520,0,-60,100,10,0,18,-1,1
521,0,-61,100,10,0,61,-5,1
522,0,-62,100,11,0,61,0,1
524,0,-61,99,11,0,61,0,1
525,0,-60,99,10,0,41,21,1
526,0,-60,99,9,0,41,6,1
527,0,-56,99,10,0,41,4,1
528,0,-68,99,7,0,41,3,1
529,0,-68,99,8,0,69,0,1
530,0,-65,99,10,0,69,-1,1
531,0,-65,99,11,0,69,-3,1
532,0,-69,99,8,0,69,0,1
533,0,-68,99,7,0,39,-1,1
534,0,-60,99,11,0,39,-5,1
535,0,-60,99,11,0,39,-3,1
536,0,-60,99,10,0,39,-3,1
537,0,-60,99,10,0,23,17,1
538,0,-68,99,7,0,23,1,1
539,0,-60,99,9,0,23,2,1
540,0,-68,99,6,0,23,0,1
541,0,-62,99,11,0,8,2,1
542,0,-62,99,10,0,8,1,1
543,0,-63,99,10,0,8,0,1
544,0,-68,99,7,0,8,2,1
545,0,-63,99,10,0,2,3,1
546,0,-63,99,10,0,2,0,1
547,0,-63,99,10,0,2,1,1
548,0,-64,99,11,0,2,1,1
549,0,-60,99,10,0,38,17,1
550,0,-60,99,11,0,38,-4,1
551,0,-60,99,11,0,38,-2,1
552,0,-60,99,10,0,38,-2,1
553,0,-66,99,9,0,71,-3,1
554,0,-66,99,11,0,71,-4,1
555,0,-66,99,10,0,71,-3,1
556,0,-66,99,9,0,71,-4,1
557,0,-68,99,7,0,58,-3,1
558,0,-62,99,11,0,58,-3,1
559,0,-68,99,7,0,58,-2,1
560,0,-62,99,10,0,58,-2,1
561,0,-68,99,7,0,4,-3,1
562,0,-64,99,9,0,4,16,1
563,0,-68,99,7,0,4,-3,1
564,0,-64,99,10,0,4,0,1
565,0,-69,99,9,0,73,-2,1
566,0,-67,99,11,0,73,-1,1
567,0,-67,99,9,0,73,-1,1
568,0,-67,99,10,0,73,-1,1
569,0,-62,99,9,0,48,3,1
570,0,-62,99,10,0,48,3,1
571,0,-62,99,11,0,
726,0,-73,99,11,0,62,1,1
727,0,-73,99,10,0,62,1,1
728,0,-73,99,11,0,62,3,1
729,0,-71,99,10,0,50,2,1
730,0,-71,99,10,0,50,0,1
731,0,-71,99,10,0,50,0,1
732,0,-72,99,11,0,50,-3,1
733,0,-83,99,10,0,67,0,1
734,0,-83,99,10,0,67,-1,1
735,0,-83,99,10,0,67,-1,1
736,0,-83,99,10,0,67,-1,1
737,0,-67,99,10,0,22,18,1
738,0,-67,99,11,0,22,3,1
739,0,-67,99,11,0,22,2,1
740,0,-67,99,10,0,22,2,1
741,0,-71,99,10,0,11,2,1
742,0,-70,99,11,0,11,1,1
743,0,-71,99,10,0,11,3,1
744,0,-70,99,11,0,11,2,1
745,0,-70,99,10,0,14,2,1
746,0,-70,99,9,0,14,0,1
747,0,-70,99,9,0,14,1,1
748,0,-70,99,10,0,14,0,1
749,0,-81,99,11,0,63,18,1
750,0,-81,99,9,0,63,0,1
751,0,-82,99,10,0,63,-2,1
752,0,-83,99,10,0,63,-3,1
753,0,-70,99,10,0,13,-6,1
754,0,-69,99,10,0,13,-6,1
755,0,-69,99,11,0,13,-1,1
756,0,-69,99,11,0,13,-4,1
757,0,-66,99,11,0,75,-2,1
758,0,-66,99,10,0,75,-6,1
759,0,-69,99,8,0,75,-3,1
760,0,-66,99,9,0,75,-3,1
761,0,-76,99,10,0,47,0,1
762,0,-76,99,10,0,47,15,1
763,0,-76,99,9,0,47,0,1
764,0,-76,99,10,0,47,0,1
765,0,-72,99,9,0,44,-1,1
766,0,-72,99,8,0,44,-2,1
767,0,-72,99,9,0,44,-5,1
768,0,-72,99,9,0,44,-1,1
769,0,-67,99,10,0,19,1,1
770,0,-67,99,10,0,19,1,1
771,0,-67,99,10,0,19,2,1
772,0,-67,99,10,0,19,4,1
773,0,-67,99,10,0,15,3,1
774,0,-67,99,11,0,15,18,1
775,0,-67,99,10,0,15,1,1
776,0,-67,99,10,0,15,4,1
777,0,-67,99,10,0,16,2,1
778,0,-67,99,10,0,16,-1,1
779,0,-67,99,9,0,16,-1,1
780,0,-66,99,9,0,16,-3,1
781,0,-86,99,10,0,64,0,1
782,0,-86,99,10,0,64,-2,1
783,0,-84,99,-1,0,64,-1,1
784,0,-85,99,-3,0,64,0,1
785,0,-69,99,8,0,31,1,1
786,0,-66,99,9,0,31,2,1
787,0,-66,99,10,0,31,19,1
788,0,-66,99,11,0,31,2,1
789,0,-65,99,11,0,17,2,1
790,0,-65,99,11,0,17,1,1
791,0,-69,99,7,0,17,0,1
792,0,-65,99,10,0,17,1,1
793,0,-82,100,9,0,54,-1,1
794,0,-81,100,10,0,54,0,1
795,0,-81,100,10,0,54,-1,1
796,0,-81,100,11,0,54,2,1
797,0,-82,100,11,0,59,1,1
798,0,-82,100,9,0,59,-2,1
799,0,-82,100,10,0,59,15,1
800,0,-82,100,10,0,59,-3,1
801,0,-80,100,10,0,56,-2,1
802,0,-80,100,10,0,56,-2,1
803,0,-80,100,10,0,56,-4,1
804,0,-80,100,10,0,56,-1,1
805,0,-57,100,10,0,0,-5,1
806,0,-57,100,11,0,0,-1,1
807,0,-57,100,10,0,0,-1,1
808,0,-61,100,10,0,0,1,1
809,0,-69,100,10,0,72,0,1
810,0,-70,100,10,0,72,2,1
811,0,-70,100,10,0,72,2,1
812,0,-70,100,10,0,72,20,1
813,0,-68,100,7,0,6,5,1
814,0,-68,100,7,0,6,3,1
815,0,-62,100,10,0,6,2,1
816,0,-62,100,10,0,6,1,1
817,0,-68,100,7,0,27,-3,1
818,0,-59,100,10,0,27,-2,1
819,0,-63,100,10,0,27,0,1
820,0,-63,100,10,0,27,0,1
821,0,-77,100,10,0,60,-4,1
822,0,-76,100,10,0,60,-2,1
823,0,-76,100,11,0,60,-2,1
824,0,-76,100,9,0,60,17,1
825,0,-68,100,7,0,35,1,1
826,0,-64,100,10,0,35,1,1
827,0,-64,100,10,0,35,0,1
828,0,-64,100,10,0,35,1,1
829,0,-66,100,10,0,40,1,1
830,0,-66,100,11,0,40,2,1
831,0,-65,100,10,0,40,0,1
832,0,-61,100,10,0,14,-1,1
833,0,-61,100,10,0,14,0,1
834,0,-61,100,11,0,14,-1,1
835,0,-61,100,10,0,14,0,1
836,0,-61,100,10,0,15,17,1
837,0,-61,100,11,0,15,-5,1
838,0,-61,100,11,0,15,0,1
839,0,-61,100,11,0,15,-3,1
840,0,-79,100,10,0,71,-4,1
841,0,-79,100,10,0,71,-4,1
842,0,-80,100,9,0,71,-4,1
843,0,-81,100,9,0,71,-5,1
844,0,-74,100,10,0,65,-3,1
845,0,-74,100,10,0,65,-7,1
846,0,-73,100,10,0,65,-2,1
847,0,-73,100,10,0,65,-2,1
848,0,-69,100,10,0,58,15,1
849,0,-69,100,10,0,58,0,1
850,0,-69,100,10,0,58,-2,1
851,0,-69,100,10,0,58,-1,1
852,0,-73,100,11,0,66,-2,1
853,0,-72,100,11,0,66,0,1
854,0,-72,100,10,0,66,-1,1
855,0,-72,100,10,0,66,1,1
856,0,-67,100,10,0,50,3,1
857,0,-77,100,5,0,50,3,1
858,0,-67,100,10,0,50,3,1
859,0,-67,100,10,0,50,4,1
860,0,-62,100,11,0,35,-1,1
861,0,-62,100,10,0,35,20,1
862,0,-62,100,10,0,35,4,1
863,0,-62,100,10,0,35,1,1
864,0,-60,100,10,0,23,1,1
865,0,-60,100,9,0,23,-2,1
866,0,-60,100,10,0,23,-1,1
867,0,-60,100,10,0,23,-1,1
868,0,-60,100,10,0,21,-3,1
869,0,-60,100,10,0,21,-2,1
870,0,-68,100,7,0,21,-3,1
871,0,-60,100,10,0,21,0,1
872,0,-59,100,9,0,44,1,1
873,0,-59,100,10,0,44,19,1

1002,0,-58,100,10,0,11,-2,1
1003,0,-58,100,10,0,11,-2,1
1004,0,-60,100,10,0,34,-2,1
1005,0,-59,100,10,0,34,-2,1
1006,0,-59,100,10,0,34,-1,1
1007,0,-59,100,10,0,34,0,1
1008,0,-58,100,10,0,28,1,1
1009,0,-58,100,9,0,28,2,1
1010,0,-58,100,10,0,28,3,1
1011,0,-58,100,10,0,28,24,1
1012,0,-60,100,10,0,75,4,1
1013,0,-65,100,10,0,75,-1,1
1014,0,-65,100,10,0,75,-1,1
1015,0,-65,100,10,0,75,0,1
1016,0,-57,100,9,0,24,-1,1
1017,0,-51,100,10,0,24,-2,1
1018,0,-57,100,10,0,24,-1,1
1019,0,-57,100,10,0,24,-2,1
1020,0,-60,100,10,0,47,0,1
1021,0,-60,100,10,0,47,-1,1
1022,0,-59,100,10,0,47,-1,1
1023,0,-59,100,10,0,47,18,1
1024,0,-63,100,10,0,74,1,1
1025,0,-63,100,11,0,74,0,1
1026,0,-63,100,10,0,74,1,1
1027,0,-63,100,10,0,74,-1,1
1028,0,-58,100,10,0,48,1,1
1029,0,-68,100,7,0,48,3,1
1030,0,-58,100,10,0,48,1,1
1031,0,-52,100,10,0,48,2,1
1032,0,-68,100,6,0,20,1,1
1033,0,-56,100,10,0,20,0,1
1034,0,-56,100,10,0,20,0,1
1035,0,-56,100,9,0,20,0,1
1036,0,-57,100,10,0,54,16,1
1037,0,-57,100,10,0,54,-6,1
1038,0,-57,100,9,0,54,-3,1
1039,0,-51,100,9,0,54,-2,1
1040,0,-51,100,9,0,8,-4,1
1041,0,-51,100,10,0,8,-5,1
1042,0,-57,100,10,0,8,-3,1
1043,0,-57,100,10,0,8,-2,1
1044,0,-68,100,7,0,16,-3,1
1045,0,-56,100,10,0,16,-2,1
1046,0,-56,100,9,0,16,-1,1
1047,0,-56,100,11,0,16,-2,1
1048,0,-57,100,11,0,6,17,1
1049,0,-66,100,8,0,6,0,1
1050,0,-56,100,10,0,6,-1,1
1051,0,-56,100,10,0,6,-1,1
1052,0,-56,100,9,0,18,-1,1
1053,0,-56,100,9,0,18,-2,1
1054,0,-56,100,11,0,18,-2,1
1055,0,-56,100,11,0,18,1,1
1056,0,-56,100,11,0,19,0,1
1057,0,-68,100,6,0,19,3,1
1058,0,-55,100,10,0,19,1,1
1059,0,-54,100,10,0,19,4,1
1060,0,-76,100,5,0,76,4,1
1061,0,-56,100,10,0,76,21,1
1062,0,-56,100,10,0,76,4,1
1063,0,-55,100,11,0,76,1,1
1064,0,-55,100,9,0,12,0,1
1065,0,-55,100,10,0,12,-2,1
1066,0,-55,100,11,0,12,-1,1
1067,0,-55,100,10,0,12,-1,1
1068,0,-66,100,8,0,77,-2,1
1069,0,-55,100,10,0,77,-1,1
1070,0,-55,100,11,0,77,-7,1
1071,0,-55,100,11,0,77,-3,1
1072,0,-54,100,10,0,1,-1,1
1073,0,-68,100,6,0,1,18,1
1074,0,-54,100,11,0,1,0,1
1075,0,-68,100,7,0,1,2,1
1076,0,-40,100,10,0,53,0,1
1077,0,-39,100,10,0,53,2,1
1078,0,-39,100,11,0,53,2,1
1079,0,-39,100,10,0,53,1,1
1080,0,-54,100,10,0,43,2,1
1081,0,-39,100,10,0,43,0,1
1082,0,-39,100,10,0,43,-1,1
1083,0,-39,100,10,0,43,0,1
1084,0,-39,100,11,0,60,-1,1
1085,0,-39,100,10,0,60,0,1
1086,0,-38,100,9,0,60,16,1
1087,0,-39,100,11,0,60,-3,1
1088,0,-39,100,10,0,56,-3,1
1089,0,-39,100,10,0,56,-4,1
1090,0,-38,100,10,0,56,-1,1
1091,0,-38,100,10,0,56,-2,1
1092,0,-38,100,10,0,5,0,1
1093,0,-38,100,10,0,5,-1,1
1094,0,-38,100,10,0,5,0,1
1095,0,-38,100,9,0,5,1,1
1096,0,-39,100,10,0,2,2,1
1097,0,-39,100,10,0,2,2,1
1098,0,-39,100,10,0,2,21,1
1099,0,-39,100,10,0,2,2,1
1100,0,-38,100,10,0,45,3,1
1101,0,-38,100,10,0,45,-1,1
1102,0,-38,100,10,0,45,1,1
1103,0,-38,100,11,0,45,0,1
1104,0,-55,100,11,0,79,-1,1
1105,0,-55,100,10,0,79,-1,1
1106,0,-68,100,7,0,79,-1,1
1107,0,-68,100,7,0,79,-1,1
1108,0,-37,100,9,0,30,-1,1
1109,0,-37,100,9,0,30,-1,1
1110,0,-37,100,10,0,30,0,1
1111,0,-37,100,11,0,30,19,1
